,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-02 08:00:01.157999,1.946465903978912e-08,2.1434570000694896e-08,2.181592992819236e-08,2.0124349878695592e-08
2020-01-02 08:15:01.157999,2.0031924287008322e-08,2.2040084525358052e-08,2.2359387370415445e-08,2.0681518399824844e-08
2020-01-02 08:30:01.157999,2.099375555170738e-08,2.296102785670881e-08,2.3371737077042125e-08,2.1499344737088018e-08
2020-01-02 08:45:01.157999,2.0337873433338978e-08,2.236487532701165e-08,2.274571547553632e-08,2.0773723820345095e-08
2020-01-02 09:00:01.157999,2.112818647227751e-08,2.3173376169422874e-08,2.3515358052018633e-08,2.1466095825303954e-08
2020-01-02 09:15:01.157999,1.9783872642965143e-08,2.1726428775515053e-08,2.203982269605378e-08,2.0259605580423617e-08
2020-01-02 09:30:01.157999,2.0658435029835487e-08,2.2665596573692645e-08,2.3077762408280945e-08,2.085908059564101e-08
2020-01-02 09:45:01.157999,2.1020330145895147e-08,2.295746117490841e-08,2.3361412757017177e-08,2.0929696152691796e-08
2020-01-02 10:00:01.157999,2.007916971002023e-08,2.198846841262784e-08,2.246338188906557e-08,2.031649132853092e-08
2020-01-02 10:15:01.157999,1.941334357026386e-08,2.1363839888560478e-08,2.1743965332216465e-08,1.986543796975948e-08
2020-01-02 10:30:01.157999,2.104041532071037e-08,2.2972895009320327e-08,2.3359443289401816e-08,2.1308914098485627e-08
2020-01-02 10:45:01.157999,2.0914392817371687e-08,2.2828869559930773e-08,2.3241427186722295e-08,2.1181897506652375e-08
2020-01-02 11:00:01.157999,2.111729370965261e-08,2.292419113202959e-08,2.3316776534659638e-08,2.119774121910572e-08
2020-01-02 11:15:01.157999,1.3494080759526507e-08,1.4563445816689344e-08,1.4770446191741583e-08,1.3455660813049912e-08
2020-01-02 11:30:01.157999,2.6853361443526164e-157,2.7066020711463434e-157,2.716324733271364e-157,1.4472730023742481e-157
2020-01-02 11:45:01.157999,2.6853361443526164e-157,2.7066020711463434e-157,2.716324733271364e-157,1.4472730023742481e-157
2020-01-02 12:00:01.157999,6.83414160339237e-09,7.471538684168158e-09,7.619465709778193e-09,6.6853453549985714e-09
2020-01-02 12:15:01.157999,1.881684773176625e-08,2.0654504300191755e-08,2.1047194556088607e-08,1.9010974922090173e-08
2020-01-02 12:30:01.157999,2.1864834367520612e-08,2.3994491815023034e-08,2.440759255108258e-08,2.23138805598419e-08
2020-01-02 12:45:01.157999,2.200043844769295e-08,2.4104117860116416e-08,2.4517650711101496e-08,2.2455159167423738e-08
2020-01-02 13:00:01.157999,2.2358580773682727e-08,2.429530522405374e-08,2.4719071612870303e-08,2.2616252497697412e-08
2020-01-02 13:15:01.157999,2.375424764739737e-08,2.579868648861798e-08,2.6347204900864157e-08,2.3994442878617878e-08
2020-01-02 13:30:01.157999,2.199424238025753e-08,2.4026298356151697e-08,2.4651980166184127e-08,2.235367796349971e-08
2020-01-02 13:45:01.157999,2.1665832812914496e-08,2.3677602786439407e-08,2.4154204199668464e-08,2.2070639198908072e-08
